imp_id,imp_campaign_id_sampled_from,user_id,campaign_id,campaign_value_per_conv,expected_value,bid,market_price,win,pconv,utility,budget_remaining,eligible_campaigns,chosen_score
215,45785,48,45457,491.97731486304735,491.97731486304735,442.7795833767426,461.8551591982756,False,1.0,0.0,174.51644483145856,52,491.97733
216,44806,1,45457,491.97731486304735,491.97731486304735,442.7795833767426,463.94303091422853,False,1.0,0.0,174.51644483145856,52,491.97733
217,44867,71,45457,491.97731486304735,491.97731486304735,442.7795833767426,410.1075643656363,True,1.0,81.86975049741108,-235.59111953417772,52,491.97733
218,42844,42,44424,476.65764346273767,476.65764346273767,428.9918791164639,396.71056655997177,True,1.0,79.9470769027659,603.2894334400282,51,476.65765
219,43015,92,44424,476.65764346273767,476.65764346273767,428.9918791164639,465.6760515556861,False,1.0,0.0,603.2894334400282,51,476.65765
220,45785,89,44424,476.65764346273767,476.65764346273767,428.9918791164639,420.2042544977557,True,1.0,56.45338896498197,183.08517894227253,51,476.65765
221,41142,49,44424,476.65764346273767,476.65764346273767,428.9918791164639,411.9136001657669,True,1.0,64.74404329697074,-228.8284212234944,51,476.65765
222,44729,37,47362,432.3017548056823,432.3017548056823,389.0715793251141,388.18325462419756,True,1.0,44.11850018148476,611.8167453758024,50,432.30176
223,13505,27,47362,432.3017548056823,432.3017548056823,389.0715793251141,401.7447466202078,False,1.0,0.0,611.8167453758024,50,432.30176
224,44584,5,47362,432.3017548056823,432.3017548056823,389.0715793251141,424.5255913644175,False,1.0,0.0,611.8167453758024,50,432.30176
225,47589,91,47362,432.3017548056823,432.3017548056823,389.0715793251141,372.4540385695469,True,1.0,59.8477162361354,239.36270680625546,50,432.30176
226,14108,96,47362,432.3017548056823,432.3017548056823,389.0715793251141,422.1277566257245,False,1.0,0.0,239.36270680625546,50,432.30176
227,43247,30,47362,432.3017548056823,432.3017548056823,389.0715793251141,352.0988457075767,True,1.0,80.20290909810564,-112.73613890132123,50,432.30176
228,42388,84,47253,420.11963232435005,420.11963232435005,378.10766909191506,382.28182971644156,False,1.0,0.0,1000.0,49,420.11963
229,47455,7,47253,420.11963232435005,420.11963232435005,378.10766909191506,388.23907253072787,False,1.0,0.0,1000.0,49,420.11963
230,45363,76,47253,420.11963232435005,420.11963232435005,378.10766909191506,348.3050262817401,True,1.0,71.81460604260997,651.6949737182599,49,420.11963
231,42751,17,47253,420.11963232435005,420.11963232435005,378.10766909191506,350.9095977681505,True,1.0,69.21003455619956,300.7853759501094,49,420.11963
232,42569,73,47253,420.11963232435005,420.11963232435005,378.10766909191506,371.99096985467,True,1.0,48.12866246968002,-71.2055939045606,49,420.11963
233,44584,92,43247,390.5741076735338,390.5741076735338,351.5166969061804,384.2943572559452,False,1.0,0.0,1000.0,48,390.5741
234,45459,48,43247,390.5741076735338,390.5741076735338,351.5166969061804,358.268809121257,False,1.0,0.0,1000.0,48,390.5741
235,42300,38,43247,390.5741076735338,390.5741076735338,351.5166969061804,381.95967541429627,False,1.0,0.0,1000.0,48,390.5741
